ID,"Absolute URL","Relative Path",File,"Alt Text",Caption,Description,Title
10115,https://catalogus.co.mz/wp-content/uploads/2023/11/transferir-2.jpeg,/2023/11/transferir-2.jpeg,transferir-2.jpeg,,,,"transferir (2)"
10105,https://catalogus.co.mz/wp-content/uploads/2023/11/FEIRAMAPUTO.jpg,/2023/11/FEIRAMAPUTO.jpg,FEIRAMAPUTO.jpg,,,,FEIRAMAPUTO
10091,https://catalogus.co.mz/wp-content/uploads/2023/11/transferir-1.jpeg,/2023/11/transferir-1.jpeg,transferir-1.jpeg,,,,"transferir (1)"
10083,https://catalogus.co.mz/wp-content/uploads/2023/11/U2I1bXZjiAFU4jXx27JaLPRbFgsWBDAhLGs2gT5mj2wcB5QqiPHVCAFeG0K1prHwUbADZo3SXi8zIoeO-1.jpg,/2023/11/U2I1bXZjiAFU4jXx27JaLPRbFgsWBDAhLGs2gT5mj2wcB5QqiPHVCAFeG0K1prHwUbADZo3SXi8zIoeO-1.jpg,U2I1bXZjiAFU4jXx27JaLPRbFgsWBDAhLGs2gT5mj2wcB5QqiPHVCAFeG0K1prHwUbADZo3SXi8zIoeO-1.jpg,,,,"U2I1bXZjiAFU4jXx27JaLPRbFgsWBDAhLGs2gT5mj2wcB5QqiPHVCAFeG0K1prHwUbADZo3SXi8zIoeO (1)"
10082,https://catalogus.co.mz/wp-content/uploads/2023/11/398672853_354906937059108_582283890655841213_n-1-1.jpg,/2023/11/398672853_354906937059108_582283890655841213_n-1-1.jpg,398672853_354906937059108_582283890655841213_n-1-1.jpg,,,,"398672853_354906937059108_582283890655841213_n (1)"
10074,https://catalogus.co.mz/wp-content/uploads/2023/11/398672853_354906937059108_582283890655841213_n-1.jpg,/2023/11/398672853_354906937059108_582283890655841213_n-1.jpg,398672853_354906937059108_582283890655841213_n-1.jpg,,,,"398672853_354906937059108_582283890655841213_n (1)"
10033,https://catalogus.co.mz/wp-content/uploads/2023/11/Os-ultimos-animais-1024x877-1.png,/2023/11/Os-ultimos-animais-1024x877-1.png,Os-ultimos-animais-1024x877-1.png,,,,Os-ultimos-animais-1024x877
10002,https://catalogus.co.mz/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-30-at-11.09.01.jpeg,/2023/10/WhatsApp-Image-2023-10-30-at-11.09.01.jpeg,WhatsApp-Image-2023-10-30-at-11.09.01.jpeg,,,,"WhatsApp Image 2023-10-30 at 11.09.01"
9995,https://catalogus.co.mz/wp-content/uploads/2023/10/Tanto-amor-Kaya-M_site.jpg,/2023/10/Tanto-amor-Kaya-M_site.jpg,Tanto-amor-Kaya-M_site.jpg,,,,"Tanto amor Kaya M_site"
9984,https://catalogus.co.mz/wp-content/uploads/2023/10/CartazConversa-ClaudiaMelio-3-scaled-2.jpg,/2023/10/CartazConversa-ClaudiaMelio-3-scaled-2.jpg,CartazConversa-ClaudiaMelio-3-scaled-2.jpg,,,,"CartazConversa-ClaudiaMelio-3-scaled (2)"
9978,https://catalogus.co.mz/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-22-at-06.56.51.jpeg,/2023/10/WhatsApp-Image-2023-10-22-at-06.56.51.jpeg,WhatsApp-Image-2023-10-22-at-06.56.51.jpeg,,,,"WhatsApp Image 2023-10-22 at 06.56.51"
9964,https://catalogus.co.mz/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-18-at-12.12.30.jpeg,/2023/10/WhatsApp-Image-2023-10-18-at-12.12.30.jpeg,WhatsApp-Image-2023-10-18-at-12.12.30.jpeg,,,,"WhatsApp Image 2023-10-18 at 12.12.30"
9956,https://catalogus.co.mz/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-16-at-12.55.34.jpeg,/2023/10/WhatsApp-Image-2023-10-16-at-12.55.34.jpeg,WhatsApp-Image-2023-10-16-at-12.55.34.jpeg,,,,"WhatsApp Image 2023-10-16 at 12.55.34"
9952,https://catalogus.co.mz/wp-content/uploads/2023/10/10list-fela-mediumSquareAt3X.jpg,/2023/10/10list-fela-mediumSquareAt3X.jpg,10list-fela-mediumSquareAt3X.jpg,,,,10list-fela-mediumSquareAt3X
9947,https://catalogus.co.mz/wp-content/uploads/2023/10/image.jpg,/2023/10/image.jpg,image.jpg,,"Lisboa-22/01/2018-Entrevista escritor Joo Barrento.
(PAULO SPRANGER/Global Imagens)",,"Escritor Joo Barrento"
9945,https://catalogus.co.mz/wp-content/uploads/2023/10/transferir.jpeg,/2023/10/transferir.jpeg,transferir.jpeg,,,,transferir
9935,https://catalogus.co.mz/wp-content/uploads/2023/10/386659692_1012753213367448_4957349185569973229_n.jpg,/2023/10/386659692_1012753213367448_4957349185569973229_n.jpg,386659692_1012753213367448_4957349185569973229_n.jpg,,,,386659692_1012753213367448_4957349185569973229_n
9933,https://catalogus.co.mz/wp-content/uploads/2023/10/313875686_821468659162572_3832196766982684650_n.jpg,/2023/10/313875686_821468659162572_3832196766982684650_n.jpg,313875686_821468659162572_3832196766982684650_n.jpg,,,,313875686_821468659162572_3832196766982684650_n
9912,https://catalogus.co.mz/wp-content/uploads/2023/10/Writer_Jon_Fosse_cropped.jpg,/2023/10/Writer_Jon_Fosse_cropped.jpg,Writer_Jon_Fosse_cropped.jpg,,,,Writer_Jon_Fosse_(cropped)
9908,https://catalogus.co.mz/wp-content/uploads/2023/10/386074370_355251600191536_2988962519116138880_n.jpg,/2023/10/386074370_355251600191536_2988962519116138880_n.jpg,386074370_355251600191536_2988962519116138880_n.jpg,,,,386074370_355251600191536_2988962519116138880_n
9907,https://catalogus.co.mz/wp-content/uploads/2023/10/Pang-Gilb-02.png,/2023/10/Pang-Gilb-02.png,Pang-Gilb-02.png,,,,"Pang& Gilb-02"
9900,https://catalogus.co.mz/wp-content/uploads/2023/09/Cesar-e-Maya-03.png,/2023/09/Cesar-e-Maya-03.png,Cesar-e-Maya-03.png,,,,"Cesar e Maya-03"
9876,https://catalogus.co.mz/wp-content/uploads/2023/09/livros-1-800x540-1.jpg,/2023/09/livros-1-800x540-1.jpg,livros-1-800x540-1.jpg,,,,livros-1-800x540-1
9857,https://catalogus.co.mz/wp-content/uploads/2023/09/PHOTO-2023-09-19-12-20-24.jpg,/2023/09/PHOTO-2023-09-19-12-20-24.jpg,PHOTO-2023-09-19-12-20-24.jpg,,,,PHOTO-2023-09-19-12-20-24
9843,https://catalogus.co.mz/wp-content/uploads/2023/09/WhatsApp-Image-2023-09-19-at-11.41.09.jpeg,/2023/09/WhatsApp-Image-2023-09-19-at-11.41.09.jpeg,WhatsApp-Image-2023-09-19-at-11.41.09.jpeg,,,,"WhatsApp Image 2023-09-19 at 11.41.09"
9838,https://catalogus.co.mz/wp-content/uploads/2023/09/378978847_680741737418504_6294088409887735566_n.jpg,/2023/09/378978847_680741737418504_6294088409887735566_n.jpg,378978847_680741737418504_6294088409887735566_n.jpg,,,,378978847_680741737418504_6294088409887735566_n
9831,https://catalogus.co.mz/wp-content/uploads/2023/09/9M1A0545.jpg.webp,/2023/09/9M1A0545.jpg.webp,9M1A0545.jpg.webp,,,,9M1A0545.jpg
9812,https://catalogus.co.mz/wp-content/uploads/2023/09/IMG-20230912-WA0011.jpg,/2023/09/IMG-20230912-WA0011.jpg,IMG-20230912-WA0011.jpg,,,,IMG-20230912-WA0011
9776,https://catalogus.co.mz/wp-content/uploads/2023/09/v.jpeg,/2023/09/v.jpeg,v.jpeg,,,,v
9759,https://catalogus.co.mz/wp-content/uploads/2023/09/CAPA_Sobreviver-ao-fogo-04-1.png,/2023/09/CAPA_Sobreviver-ao-fogo-04-1.png,CAPA_Sobreviver-ao-fogo-04-1.png,,,,"CAPA_Sobreviver ao fogo-04 (1)"
9749,https://catalogus.co.mz/wp-content/uploads/2023/09/cultura-1.jpg,/2023/09/cultura-1.jpg,cultura-1.jpg,,,,"cultura (1)"
9739,https://catalogus.co.mz/wp-content/uploads/2023/09/Tarde-de-Autografos-06.png,/2023/09/Tarde-de-Autografos-06.png,Tarde-de-Autografos-06.png,,,,"Tarde de Autografos-06"
9733,https://catalogus.co.mz/wp-content/uploads/2023/09/Jessemusse-Cacinda.jpeg,/2023/09/Jessemusse-Cacinda.jpeg,Jessemusse-Cacinda.jpeg,,,,"Jessemusse Cacinda"
9732,https://catalogus.co.mz/wp-content/uploads/2023/09/Presentation1.jpg,/2023/09/Presentation1.jpg,Presentation1.jpg,,,,Presentation1
9728,https://catalogus.co.mz/wp-content/uploads/2023/09/WhatsApp-Image-2023-09-01-at-04.37.50.jpeg,/2023/09/WhatsApp-Image-2023-09-01-at-04.37.50.jpeg,WhatsApp-Image-2023-09-01-at-04.37.50.jpeg,,,,"WhatsApp Image 2023-09-01 at 04.37.50"
9719,https://catalogus.co.mz/wp-content/uploads/2023/09/Panguana2.png,/2023/09/Panguana2.png,Panguana2.png,,"Foto: Oitenta Noventa","Foto: Oitenta Noventa",Panguana2
9705,https://catalogus.co.mz/wp-content/uploads/2023/08/FLIB-2022.jpg,/2023/08/FLIB-2022.jpg,FLIB-2022.jpg,,,,"FLIB 2022"
9683,https://catalogus.co.mz/wp-content/uploads/2023/08/ARREMESSOS-08.png,/2023/08/ARREMESSOS-08.png,ARREMESSOS-08.png,,,,ARREMESSOS-08
9675,https://catalogus.co.mz/wp-content/uploads/2023/08/ARREMESSOS-07.png,/2023/08/ARREMESSOS-07.png,ARREMESSOS-07.png,,,,ARREMESSOS-07
9663,https://catalogus.co.mz/wp-content/uploads/2023/08/CRAVEIRINHA-2.jpg,/2023/08/CRAVEIRINHA-2.jpg,CRAVEIRINHA-2.jpg,,,,CRAVEIRINHA-2
9654,https://catalogus.co.mz/wp-content/uploads/2023/08/NOA_OitentaNoventa_Comunicacao-04.png,/2023/08/NOA_OitentaNoventa_Comunicacao-04.png,NOA_OitentaNoventa_Comunicacao-04.png,,,,NOA_OitentaNoventa_Comunicação-04
9627,https://catalogus.co.mz/wp-content/uploads/2023/08/WhatsApp-Image-2023-08-14-at-01.29.36-1.jpeg,/2023/08/WhatsApp-Image-2023-08-14-at-01.29.36-1.jpeg,WhatsApp-Image-2023-08-14-at-01.29.36-1.jpeg,,,,"WhatsApp Image 2023-08-14 at 01.29.36"
9625,https://catalogus.co.mz/wp-content/uploads/2023/08/WhatsApp-Image-2023-08-14-at-01.29.36.jpeg,/2023/08/WhatsApp-Image-2023-08-14-at-01.29.36.jpeg,WhatsApp-Image-2023-08-14-at-01.29.36.jpeg,,,,"WhatsApp Image 2023-08-14 at 01.29.36"
9613,https://catalogus.co.mz/wp-content/uploads/2023/08/unnamed.jpg,/2023/08/unnamed.jpg,unnamed.jpg,,,,unnamed
9607,https://catalogus.co.mz/wp-content/uploads/2023/07/posts_Fransco-2.png,/2023/07/posts_Fransco-2.png,posts_Fransco-2.png,,,,"posts_Fransco (2)"
9605,https://catalogus.co.mz/wp-content/uploads/2023/07/posts_Fransco-1.png,/2023/07/posts_Fransco-1.png,posts_Fransco-1.png,,,,"posts_Fransco (1)"
9603,https://catalogus.co.mz/wp-content/uploads/2023/07/posts.Panguane-Pb_Fransco.png,/2023/07/posts.Panguane-Pb_Fransco.png,posts.Panguane-Pb_Fransco.png,,,,posts.Panguane-Pb_Fransco
9602,https://catalogus.co.mz/wp-content/uploads/2023/07/posts.Panguane-Pb_Fransco-1.png,/2023/07/posts.Panguane-Pb_Fransco-1.png,posts.Panguane-Pb_Fransco-1.png,,,,"posts.Panguane-Pb_Fransco (1)"
9562,https://catalogus.co.mz/wp-content/uploads/2023/07/Atravessar-a-pele.png,/2023/07/Atravessar-a-pele.png,Atravessar-a-pele.png,,,,"Atravessar a pele"
9547,https://catalogus.co.mz/wp-content/uploads/2023/07/20160909160042330313a.jpg,/2023/07/20160909160042330313a.jpg,20160909160042330313a.jpg,,"Foto: Correio Brasiliense",,"Foto: Correio Brasiliense"
9543,https://catalogus.co.mz/wp-content/uploads/2023/07/imagem-feira-do-livro.jpg,/2023/07/imagem-feira-do-livro.jpg,imagem-feira-do-livro.jpg,,,,"imagem feira do livro"
9534,https://catalogus.co.mz/wp-content/uploads/2023/07/Para-O.F-Vivos-8x8-02-1-2.png,/2023/07/Para-O.F-Vivos-8x8-02-1-2.png,Para-O.F-Vivos-8x8-02-1-2.png,,,,"Para O.F Vivos 8x8-02 (1)"
9532,https://catalogus.co.mz/wp-content/uploads/2023/07/Para-O.F-Vivos-8x8-02-1-1.png,/2023/07/Para-O.F-Vivos-8x8-02-1-1.png,Para-O.F-Vivos-8x8-02-1-1.png,,,,"Para O.F Vivos 8x8-02 (1)"
9531,https://catalogus.co.mz/wp-content/uploads/2023/07/Para-O.F-Vivos-8x8-02-1.png,/2023/07/Para-O.F-Vivos-8x8-02-1.png,Para-O.F-Vivos-8x8-02-1.png,,,,"Para O.F Vivos 8x8-02 (1)"
9530,https://catalogus.co.mz/wp-content/uploads/2023/07/instagram-02-02-1.png,/2023/07/instagram-02-02-1.png,instagram-02-02-1.png,,,,"instagram-02-02 (1)"
9529,https://catalogus.co.mz/wp-content/uploads/2023/07/ANONIMUS-PODCAST-02.png,/2023/07/ANONIMUS-PODCAST-02.png,ANONIMUS-PODCAST-02.png,,,,"ANONIMUS PODCAST-02"
9526,https://catalogus.co.mz/wp-content/uploads/2023/07/ANONIMUS-PODCAST-03.png,/2023/07/ANONIMUS-PODCAST-03.png,ANONIMUS-PODCAST-03.png,,,,"ANONIMUS PODCAST-03"
9523,https://catalogus.co.mz/wp-content/uploads/2023/07/dinh.png,/2023/07/dinh.png,dinh.png,,,,dinh
9520,https://catalogus.co.mz/wp-content/uploads/2023/07/stock-vector-mozambique-metical-vector-illustration-mozambican-money-set-bundle-banknotes-money-bag-mzn-2212600429.jpg,/2023/07/stock-vector-mozambique-metical-vector-illustration-mozambican-money-set-bundle-banknotes-money-bag-mzn-2212600429.jpg,stock-vector-mozambique-metical-vector-illustration-mozambican-money-set-bundle-banknotes-money-bag-mzn-2212600429.jpg,,,,stock-vector-mozambique-metical-vector-illustration-mozambican-money-set-bundle-banknotes-money-bag-mzn-2212600429
9514,https://catalogus.co.mz/wp-content/uploads/2023/07/IMG_7708.jpeg,/2023/07/IMG_7708.jpeg,IMG_7708.jpeg,,,,IMG_7708
9510,https://catalogus.co.mz/wp-content/uploads/2023/07/WhatsApp-Image-2023-07-16-at-21.40.03.jpeg,/2023/07/WhatsApp-Image-2023-07-16-at-21.40.03.jpeg,WhatsApp-Image-2023-07-16-at-21.40.03.jpeg,,,,"WhatsApp Image 2023-07-16 at 21.40.03"
9506,https://catalogus.co.mz/wp-content/uploads/2023/07/Michael_Jackson_4-687x1024-1.jpeg,/2023/07/Michael_Jackson_4-687x1024-1.jpeg,Michael_Jackson_4-687x1024-1.jpeg,,,,Michael_Jackson_4-687x1024
9498,https://catalogus.co.mz/wp-content/uploads/2023/07/WhatsApp-Image-2023-07-11-at-12.58.00.jpeg,/2023/07/WhatsApp-Image-2023-07-11-at-12.58.00.jpeg,WhatsApp-Image-2023-07-11-at-12.58.00.jpeg,,,,"WhatsApp Image 2023-07-11 at 12.58.00"
9489,https://catalogus.co.mz/wp-content/uploads/2023/07/jehyun-sung-6U5AEmQIajg-unsplash-1-scaled.jpg,/2023/07/jehyun-sung-6U5AEmQIajg-unsplash-1-scaled.jpg,jehyun-sung-6U5AEmQIajg-unsplash-1-scaled.jpg,,,,"jehyun-sung-6U5AEmQIajg-unsplash (1)"
9480,https://catalogus.co.mz/wp-content/uploads/2023/07/EugenioLisboa_1036x592.jpg,/2023/07/EugenioLisboa_1036x592.jpg,EugenioLisboa_1036x592.jpg,,,,EugenioLisboa_1036x592
9463,https://catalogus.co.mz/wp-content/uploads/2023/07/Gibson-Joao-e-Oscar-Fanheiro-vencem-Premio-Literario-Fernando-Leite-Couto-scaled.jpg,/2023/07/Gibson-Joao-e-Oscar-Fanheiro-vencem-Premio-Literario-Fernando-Leite-Couto-scaled.jpg,Gibson-Joao-e-Oscar-Fanheiro-vencem-Premio-Literario-Fernando-Leite-Couto-scaled.jpg,,,,"Gibson João e Óscar Fanheiro vencem Prémio Literário Fernando Leite Couto"
9456,https://catalogus.co.mz/wp-content/uploads/2023/07/fumaca-branca-papel-de-parede-abstrato-da-area-de-trabalho-scaled.jpg,/2023/07/fumaca-branca-papel-de-parede-abstrato-da-area-de-trabalho-scaled.jpg,fumaca-branca-papel-de-parede-abstrato-da-area-de-trabalho-scaled.jpg,,"White smoke wallpaper abstract desktop background",,"White smoke wallpaper abstract desktop background"
9445,https://catalogus.co.mz/wp-content/uploads/2023/06/Card-Premio-Male-de-LIteratura-2.webp,/2023/06/Card-Premio-Male-de-LIteratura-2.webp,Card-Premio-Male-de-LIteratura-2.webp,,,,"Card Prêmio Malê de LIteratura 2"
9444,https://catalogus.co.mz/wp-content/uploads/2023/06/59026-coque-rosquinha-e-um-penteado-muito-eleg-article_gallery_portrait-2.webp,/2023/06/59026-coque-rosquinha-e-um-penteado-muito-eleg-article_gallery_portrait-2.webp,59026-coque-rosquinha-e-um-penteado-muito-eleg-article_gallery_portrait-2.webp,,,,59026-coque-rosquinha-e-um-penteado-muito-eleg-article_gallery_portrait-2
9435,https://catalogus.co.mz/wp-content/uploads/2023/06/NOA_OitentaNoventa_Comunicacao-04-1.png,/2023/06/NOA_OitentaNoventa_Comunicacao-04-1.png,NOA_OitentaNoventa_Comunicacao-04-1.png,,,,NOA_OitentaNoventa_Comunicação-04
9428,https://catalogus.co.mz/wp-content/uploads/2023/06/NOA_OitentaNoventa_Comunicacao-04.png,/2023/06/NOA_OitentaNoventa_Comunicacao-04.png,NOA_OitentaNoventa_Comunicacao-04.png,,,,NOA_OitentaNoventa_Comunicação-04
9414,https://catalogus.co.mz/wp-content/uploads/2023/06/foto-de-Marcos-Vieira-1.jpg,/2023/06/foto-de-Marcos-Vieira-1.jpg,foto-de-Marcos-Vieira-1.jpg,,,,"foto de Marcos Vieira 1"
9368,https://catalogus.co.mz/wp-content/uploads/2023/06/WhatsApp-Image-2023-06-14-at-14.39.05.jpeg,/2023/06/WhatsApp-Image-2023-06-14-at-14.39.05.jpeg,WhatsApp-Image-2023-06-14-at-14.39.05.jpeg,,,,"WhatsApp Image 2023-06-14 at 14.39.05"
9364,https://catalogus.co.mz/wp-content/uploads/2023/06/DSC0214-Home-1-scaled-1.jpg,/2023/06/DSC0214-Home-1-scaled-1.jpg,DSC0214-Home-1-scaled-1.jpg,,"Foto: Associacao Kulemba",,DSC0214-Home-1-scaled
9363,https://catalogus.co.mz/wp-content/uploads/2023/06/WhatsApp-Image-2023-06-14-at-13.46.17.jpeg,/2023/06/WhatsApp-Image-2023-06-14-at-13.46.17.jpeg,WhatsApp-Image-2023-06-14-at-13.46.17.jpeg,,,,"WhatsApp Image 2023-06-14 at 13.46.17"
9352,https://catalogus.co.mz/wp-content/uploads/2023/06/Amethyst-sunbird.jpg,/2023/06/Amethyst-sunbird.jpg,Amethyst-sunbird.jpg,,"Amethyst Sunbird (Chalcomitra amethystina kirkii) adult male perched on creeper""n""nNairobi National Park, Kenya              October",,"Amethyst sunbird"
9335,https://catalogus.co.mz/wp-content/uploads/2023/06/Nelson-Lineu-foto.jpg,/2023/06/Nelson-Lineu-foto.jpg,Nelson-Lineu-foto.jpg,,,,"Nelson Lineu foto"
9309,https://catalogus.co.mz/wp-content/uploads/2023/05/silueta-de-homem-apontar-lado-1-scaled.jpg,/2023/05/silueta-de-homem-apontar-lado-1-scaled.jpg,silueta-de-homem-apontar-lado-1-scaled.jpg,,,,silueta-de-homem-apontar-lado
9307,https://catalogus.co.mz/wp-content/uploads/2023/05/silueta-de-homem-apontar-lado-scaled.jpg,/2023/05/silueta-de-homem-apontar-lado-scaled.jpg,silueta-de-homem-apontar-lado-scaled.jpg,,,,silueta-de-homem-apontar-lado
9299,https://catalogus.co.mz/wp-content/uploads/2023/05/Ungulani-Ba-Ka-Khosa.jpg,/2023/05/Ungulani-Ba-Ka-Khosa.jpg,Ungulani-Ba-Ka-Khosa.jpg,,,,"Ungulani Ba Ka Khosa"
9293,https://catalogus.co.mz/wp-content/uploads/2023/05/Foto-de-Marcos-Vireira.jpg,/2023/05/Foto-de-Marcos-Vireira.jpg,Foto-de-Marcos-Vireira.jpg,,,,"Foto de Marcos Vireira"
9262,https://catalogus.co.mz/wp-content/uploads/2023/05/O-livro-desalmado-rito-nobre.jpg,/2023/05/O-livro-desalmado-rito-nobre.jpg,O-livro-desalmado-rito-nobre.jpg,,,,"O livro desalmado rito nobre"
9237,https://catalogus.co.mz/wp-content/uploads/2023/05/Eduardo-Quive.jpg,/2023/05/Eduardo-Quive.jpg,Eduardo-Quive.jpg,,,,"Eduardo Quive"
9233,https://catalogus.co.mz/wp-content/uploads/2023/05/Elisio-Muiambo.jpg,/2023/05/Elisio-Muiambo.jpg,Elisio-Muiambo.jpg,,,,"Elísio Muiambo"
9230,https://catalogus.co.mz/wp-content/uploads/2023/05/M.P.-Bonde.jpg,/2023/05/M.P.-Bonde.jpg,M.P.-Bonde.jpg,,,,"M.P. Bonde"
9227,https://catalogus.co.mz/wp-content/uploads/2023/05/Jaime-Munguambe.jpg,/2023/05/Jaime-Munguambe.jpg,Jaime-Munguambe.jpg,,,,"Jaime Munguambe"
9223,https://catalogus.co.mz/wp-content/uploads/2023/05/Jorge-Ferrao-Por-Mauro-Vombe.jpg,/2023/05/Jorge-Ferrao-Por-Mauro-Vombe.jpg,Jorge-Ferrao-Por-Mauro-Vombe.jpg,,,,"Jorge Ferrão Por Mauro Vombe"
9220,https://catalogus.co.mz/wp-content/uploads/2023/05/Ana-Mafalda-Leite.jpg,/2023/05/Ana-Mafalda-Leite.jpg,Ana-Mafalda-Leite.jpg,,,,"Ana Mafalda Leite"
9213,https://catalogus.co.mz/wp-content/uploads/2023/05/Ancha-Douglas-1.jpg,/2023/05/Ancha-Douglas-1.jpg,Ancha-Douglas-1.jpg,,,,"Ancha Douglas"
9212,https://catalogus.co.mz/wp-content/uploads/2023/05/Ancha-Douglas.jpg,/2023/05/Ancha-Douglas.jpg,Ancha-Douglas.jpg,,,,"Ancha Douglas"
9204,https://catalogus.co.mz/wp-content/uploads/2023/05/Barco-de-Papel.jpg,/2023/05/Barco-de-Papel.jpg,Barco-de-Papel.jpg,,,,Barco-de-Papel
9191,https://catalogus.co.mz/wp-content/uploads/2023/05/Malangatanass.jpeg,/2023/05/Malangatanass.jpeg,Malangatanass.jpeg,,,,Malangatanass
9188,https://catalogus.co.mz/wp-content/uploads/2023/05/O-QUE-E-POESIA-02.png,/2023/05/O-QUE-E-POESIA-02.png,O-QUE-E-POESIA-02.png,,,,"O QUE É POESIA?-02"
9182,https://catalogus.co.mz/wp-content/uploads/2023/05/Capa.png,/2023/05/Capa.png,Capa.png,,,,Capa
9181,https://catalogus.co.mz/wp-content/uploads/2023/05/CAPA_Estorias-Alem-do-Tempo_Prancheta-1-copia-2.png,/2023/05/CAPA_Estorias-Alem-do-Tempo_Prancheta-1-copia-2.png,CAPA_Estorias-Alem-do-Tempo_Prancheta-1-copia-2.png,,,,"CAPA_Estorias Alem do Tempo_Prancheta 1 cópia 2"
9179,https://catalogus.co.mz/wp-content/uploads/2023/05/WhatsApp-Image-2023-05-04-at-17.37.49.jpeg,/2023/05/WhatsApp-Image-2023-05-04-at-17.37.49.jpeg,WhatsApp-Image-2023-05-04-at-17.37.49.jpeg,,,,"WhatsApp Image 2023-05-04 at 17.37.49"
9157,https://catalogus.co.mz/wp-content/uploads/2023/05/WhatsApp-Image-2023-05-03-at-13.24.31-1.jpeg,/2023/05/WhatsApp-Image-2023-05-03-at-13.24.31-1.jpeg,WhatsApp-Image-2023-05-03-at-13.24.31-1.jpeg,,,,"WhatsApp Image 2023-05-03 at 13.24.31 (1)"
9139,https://catalogus.co.mz/wp-content/uploads/2023/05/Cartaz-Daniel-e-Nayara-Dia-da-Lingua-Portuguesa-1-1.jpg,/2023/05/Cartaz-Daniel-e-Nayara-Dia-da-Lingua-Portuguesa-1-1.jpg,Cartaz-Daniel-e-Nayara-Dia-da-Lingua-Portuguesa-1-1.jpg,,,,"Cartaz Daniel e Nayara Dia da Lingua Portuguesa (1)"
9126,https://catalogus.co.mz/wp-content/uploads/2023/05/WhatsApp-Image-2023-05-02-at-12.25.49-1.jpeg,/2023/05/WhatsApp-Image-2023-05-02-at-12.25.49-1.jpeg,WhatsApp-Image-2023-05-02-at-12.25.49-1.jpeg,,,,"WhatsApp Image 2023-05-02 at 12.25.49 (1)"
9118,https://catalogus.co.mz/wp-content/uploads/2023/05/O-ardina-dos-sapatos-gastos-livro-de-Alerto-Bia.jpg,/2023/05/O-ardina-dos-sapatos-gastos-livro-de-Alerto-Bia.jpg,O-ardina-dos-sapatos-gastos-livro-de-Alerto-Bia.jpg,,,,"O ardina dos sapatos gastos livro de Alerto Bia"
9095,https://catalogus.co.mz/wp-content/uploads/2023/04/MIA_COUTO_181009_172323_6635-scaled.jpg,/2023/04/MIA_COUTO_181009_172323_6635-scaled.jpg,MIA_COUTO_181009_172323_6635-scaled.jpg,,,,MIA_COUTO_181009_172323_6635
9091,https://catalogus.co.mz/wp-content/uploads/2023/04/MIA_COUTO_181023_175724_7670-scaled.jpg,/2023/04/MIA_COUTO_181023_175724_7670-scaled.jpg,MIA_COUTO_181023_175724_7670-scaled.jpg,,,,MIA_COUTO_181023_175724_7670
9080,https://catalogus.co.mz/wp-content/uploads/2023/04/Revolucao-dos-Cravos.jpg,/2023/04/Revolucao-dos-Cravos.jpg,Revolucao-dos-Cravos.jpg,,,,Revolucao-dos-Cravos
9076,https://catalogus.co.mz/wp-content/uploads/2023/04/1.jpeg,/2023/04/1.jpeg,1.jpeg,,,,1
9073,https://catalogus.co.mz/wp-content/uploads/2023/04/Cartaz-Dia-Mundial-do-Livro-1.jpg,/2023/04/Cartaz-Dia-Mundial-do-Livro-1.jpg,Cartaz-Dia-Mundial-do-Livro-1.jpg,,,,"Cartaz Dia Mundial do Livro (1)"
9061,https://catalogus.co.mz/wp-content/uploads/2023/04/Fatia-fresca-1-2.png,/2023/04/Fatia-fresca-1-2.png,Fatia-fresca-1-2.png,,,,"Fatia fresca (1)"
9056,https://catalogus.co.mz/wp-content/uploads/2023/04/Fatia-fresca-1-1.png,/2023/04/Fatia-fresca-1-1.png,Fatia-fresca-1-1.png,,,,"Fatia fresca (1)"
9055,https://catalogus.co.mz/wp-content/uploads/2023/04/Fatia-fresca-1.png,/2023/04/Fatia-fresca-1.png,Fatia-fresca-1.png,,,,"Fatia fresca (1)"
9029,https://catalogus.co.mz/wp-content/uploads/2023/04/WhatsApp-Image-2023-04-08-at-09.54.13-1.jpeg,/2023/04/WhatsApp-Image-2023-04-08-at-09.54.13-1.jpeg,WhatsApp-Image-2023-04-08-at-09.54.13-1.jpeg,,,,WhatsApp-Image-2023-04-08-at-09.54.13-1
9022,https://catalogus.co.mz/wp-content/uploads/2023/04/Judas23.jpeg,/2023/04/Judas23.jpeg,Judas23.jpeg,,,,Judas23
9019,https://catalogus.co.mz/wp-content/uploads/2023/04/FB_IMG_1681111917323-3.jpg,/2023/04/FB_IMG_1681111917323-3.jpg,FB_IMG_1681111917323-3.jpg,,,,"FB_IMG_1681111917323 (3)"
9013,https://catalogus.co.mz/wp-content/uploads/2023/04/Cartaz-CadMusicaMocamb_Easy-Resize.com_-1.jpg,/2023/04/Cartaz-CadMusicaMocamb_Easy-Resize.com_-1.jpg,Cartaz-CadMusicaMocamb_Easy-Resize.com_-1.jpg,,,,Cartaz-CadMusicaMocamb_Easy-Resize.com_-1
9012,https://catalogus.co.mz/wp-content/uploads/2023/04/Cartaz-CadMusicaMocamb-1-scaled.jpg,/2023/04/Cartaz-CadMusicaMocamb-1-scaled.jpg,Cartaz-CadMusicaMocamb-1-scaled.jpg,,,,"Cartaz CadMusicaMoçamb (1)"
